bin_id,marker_lineage,ml_uid,completeness,contamination,strain_het,classification,fastani_reference,fastani_reference_radius,fastani_taxonomy,fastani_ani,fastani_af,closest_placement_reference,closest_placement_taxonomy,closest_placement_ani,closest_placement_af,pplacer_taxonomy,classification_method,note,"other_related_references(genome_id,species_name,radius,ANI,AF)",aa_percent,translation_table,red_value,warnings
CarAnox_mtb2-530,k__Bacteria,(UID2565),83.19,1.9,0.0,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SM23-33;f__SM23-33;g__;s__,,,,,,GCA_003485185.1,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SM23-33;f__SM23-33;g__UBA12270;s__UBA12270 sp003485185,76.77,0.16,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SM23-33;f__SM23-33;g__;s__,Placement,taxonomic novelty determined using RED,,71.69,11.0,0.8365510218359999,
CarAnox_mtb2-872,k__Archaea,(UID2),83.18,2.8,75.0,d__Archaea;p__UAP2;c__UBA543;o__UBA543;f__UBA543;g__;s__,,,,,,,,,,d__Archaea;p__UAP2;c__UBA543;o__UBA543;f__;g__;s__,Placement,taxonomic novelty determined using RED,,76.09,11.0,0.620619835179,
CarAnox_mtb2-685,k__Archaea,(UID2),83.18,0.93,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__1-14-0-10-32-24;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__;s__,Placement,taxonomic novelty determined using RED,,74.75,11.0,0.8158764829590001,
CarAnox_mtb2-147,k__Archaea,(UID2),83.18,0.0,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__;g__;s__,Placement,taxonomic novelty determined using RED,,77.34,11.0,0.590112496915,
CarAnox_mtb2-885,k__Bacteria,(UID203),83.05,0.0,0.0,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2163;g__UBA2163;s__,,,,,,,,,,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2163;g__UBA2163;s__,Placement,taxonomic classification fully defined by topology,,68.65,11.0,0.894036705691,
CarAnox_mtb2-1288,k__Bacteria,(UID1453),82.91,3.42,25.0,d__Bacteria;p__Margulisbacteria;c__WOR-1;o__O2-12-FULL-45-9;f__O2-12-FULL-45-9;g__;s__,,,,,,,,,,d__Bacteria;p__Margulisbacteria;c__WOR-1;o__O2-12-FULL-45-9;f__O2-12-FULL-45-9;g__;s__,Placement,taxonomic novelty determined using RED,,80.71,11.0,0.8100974746969999,
CarAnox_mtb2-854,k__Bacteria,(UID1452),82.84,0.99,100.0,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__;g__;s__,,,,,,,,,,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__;g__;s__,Placement,taxonomic novelty determined using RED,,76.59,11.0,0.7284239913889999,
CarAnox_mtb2-358,k__Bacteria,(UID2565),82.8,0.0,0.0,d__Bacteria;p__Omnitrophota;c__koll11;o__4484-171;f__4484-171;g__;s__,,,,,,,,,,d__Bacteria;p__Omnitrophota;c__koll11;o__4484-171;f__4484-171;g__;s__,Placement,taxonomic novelty determined using RED,,81.53,11.0,0.7960191448299999,
CarAnox_mtb2-211,k__Bacteria,(UID203),82.76,0.0,0.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-2400775;f__;g__;s__,,,,,,,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,Placement,taxonomic novelty determined using RED,,75.87,11.0,0.659795873019,
CarAnox_mtb2-1515,k__Bacteria,(UID203),82.76,0.0,0.0,d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__,,,,,,,,,,d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__;f__;g__;s__,Placement,taxonomic novelty determined using RED,,74.82,11.0,0.728083269692,
CarAnox_mtb2-541,p__Euryarchaeota,(UID3),82.76,0.0,0.0,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__;s__,,,,,,,,,,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__;s__,Placement,taxonomic novelty determined using RED,,82.65,11.0,0.880417611738,
CarAnox_mtb2-403,k__Bacteria,(UID1452),82.73,3.64,60.0,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__UBA7937;f__;g__;s__,,,,,,,,,,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__,Placement,taxonomic novelty determined using RED,,81.05,11.0,0.612432357178,
CarAnox_mtb2-1610,k__Archaea,(UID2),82.71,2.8,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__CG08-08-20-14;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,Placement,taxonomic novelty determined using RED,,73.95,11.0,0.650496886072,
CarAnox_mtb2-1100,k__Archaea,(UID2),82.71,0.0,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,Placement,taxonomic classification fully defined by topology,,74.8,11.0,0.626455243153,
CarAnox_mtb2-1050,k__Archaea,(UID2),82.71,1.87,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,Placement,taxonomic classification fully defined by topology,,74.02,11.0,0.627650266636,
CarAnox_mtb2-214,c__Deltaproteobacteria,(UID3216),82.58,0.67,0.0,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__C00003060;f__S7086C20;g__;s__,,,,,,,,,,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__C00003060;f__;g__;s__,Placement,taxonomic novelty determined using RED,,84.23,11.0,0.779874073082,
CarAnox_mtb2-616,k__Bacteria,(UID2565),82.44,0.0,0.0,d__Bacteria;p__Omnitrophota;c__koll11;o__4484-171;f__4484-171;g__;s__,,,,,,,,,,d__Bacteria;p__Omnitrophota;c__koll11;o__4484-171;f__4484-171;g__;s__,Placement,taxonomic novelty determined using RED,,79.19,11.0,0.7921102001270001,
CarAnox_mtb2-45,k__Bacteria,(UID2565),82.19,3.23,0.0,d__Bacteria;p__Omnitrophota;c__koll11;o__UBA1560;f__;g__;s__,,,,,,,,,,d__Bacteria;p__Omnitrophota;c__koll11;o__UBA1560;f__;g__;s__,Placement,taxonomic novelty determined using RED,,78.21,11.0,0.609331286958,
CarAnox_mtb2-1101,k__Bacteria,(UID1452),82.18,0.0,0.0,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__UBA5760;g__;s__,,,,,,,,,,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__UBA5760;g__;s__,Placement,taxonomic classification fully defined by topology,,76.49,11.0,0.7583255632860001,
CarAnox_mtb2-1374,k__Bacteria,(UID203),82.13,0.0,0.0,d__Bacteria;p__Patescibacteria;c__Andersenbacteria;o__;f__;g__;s__,,,,,,,,,,d__Bacteria;p__Patescibacteria;c__;o__;f__;g__;s__,Placement,taxonomic novelty determined using RED,,75.34,11.0,0.47329365765500003,
CarAnox_mtb2-1681,p__Proteobacteria,(UID3880),82.13,2.47,40.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA5682;s__,,,,,,GCA_002327725.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA5682;s__UBA5682 sp002327725,88.36,0.78,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA5682;s__,Placement,taxonomic classification fully defined by topology,"GCA_002171735.1, s__UBA5682 sp002171735, 95.0, 80.01, 0.5; GCA_003529705.1, s__UBA5682 sp003529705, 95.0, 79.2, 0.31; GCA_002346525.1, s__UBA5682 sp002346525, 95.0, 77.99, 0.27; GCA_002694065.1, s__UBA5682 sp002694065, 95.0, 77.98, 0.26; GCA_002477475.1, s__UBA5682 sp002477475, 95.0, 77.59, 0.26; GCA_002713825.1, s__UBA5682 sp002713825, 95.0, 77.05, 0.14",78.51,11.0,0.975056984041,
CarAnox_mtb2-301,k__Bacteria,(UID203),81.9,4.86,0.0,d__Bacteria;p__Omnitrophota;c__koll11;o__4484-171;f__4484-171;g__;s__,,,,,,,,,,d__Bacteria;p__Omnitrophota;c__koll11;o__4484-171;f__4484-171;g__;s__,Placement,taxonomic novelty determined using RED,,75.85,11.0,0.790507219564,
CarAnox_mtb2-1263,k__Bacteria,(UID203),81.9,0.0,0.0,d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__;f__;g__;s__,,,,,,,,,,d__Bacteria;p__Patescibacteria;c__;o__;f__;g__;s__,Placement,taxonomic novelty determined using RED,,70.58,11.0,0.515101351747,
CarAnox_mtb2-331,k__Archaea,(UID2),81.78,0.0,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__1-14-0-10-32-24;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__;s__,Placement,taxonomic novelty determined using RED,,73.34,11.0,0.829035594974,
CarAnox_mtb2-1036,k__Bacteria,(UID2565),81.6,2.27,0.0,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__GCA-2685935;s__,,,,,,GCA_002685935.1,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__GCA-2685935;s__GCA-2685935 sp002685935,77.57,0.22,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__;s__,Placement,taxonomic novelty determined using RED,,63.77,11.0,0.9022565396269999,
CarAnox_mtb2-243,k__Bacteria,(UID203),81.58,2.63,0.0,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__;g__;s__,,,,,,,,,,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__;g__;s__,Placement,taxonomic novelty determined using RED,,74.07,11.0,0.642810738793,
CarAnox_mtb2-236,c__Deltaproteobacteria,(UID3216),81.48,2.28,20.0,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfatiglandales;f__NaphS2;g__;s__,,,,,,GCA_002424495.1,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfatiglandales;f__NaphS2;g__UBA5623;s__UBA5623 sp002424495,77.23,0.07,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfatiglandales;f__NaphS2;g__;s__,Placement,taxonomic novelty determined using RED,,87.06,11.0,0.834091743225,
CarAnox_mtb2-1650,k__Archaea,(UID2),81.46,0.0,0.0,d__Archaea;p__Aenigmarchaeota;c__Aenigmarchaeia;o__;f__;g__;s__,,,,,,,,,,d__Archaea;p__Aenigmarchaeota;c__Aenigmarchaeia;o__;f__;g__;s__,Placement,taxonomic novelty determined using RED,,71.98,11.0,0.41034915751900003,
CarAnox_mtb2-997,k__Archaea,(UID2),81.31,2.8,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__;s__,Placement,taxonomic novelty determined using RED,,73.5,11.0,0.77659183832,
CarAnox_mtb2-302,k__Archaea,(UID2),81.31,2.8,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__GW2011-AR17;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__GW2011-AR17;g__;s__,Placement,taxonomic novelty determined using RED,,75.96,11.0,0.699544703266,
CarAnox_mtb2-1508,k__Archaea,(UID2),81.31,0.0,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__GW2011-AR17;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__GW2011-AR17;g__;s__,Placement,taxonomic novelty determined using RED,,75.37,11.0,0.737253418081,
CarAnox_mtb2-1437,k__Archaea,(UID2),81.31,2.8,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__UBA10107;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,Placement,taxonomic novelty determined using RED,,74.57,11.0,0.67493568767,
CarAnox_mtb2-1151,k__Archaea,(UID2),81.31,1.87,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__CG08-08-20-14;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,Placement,taxonomic novelty determined using RED,,73.09,11.0,0.632503128481,
CarAnox_mtb2-1014,k__Archaea,(UID2),81.31,2.8,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__1-14-0-10-32-24;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__;s__,Placement,taxonomic novelty determined using RED,,72.89,11.0,0.834381343458,
CarAnox_mtb2-1446,k__Bacteria,(UID2495),81.25,1.1,0.0,d__Bacteria;p__Latescibacterota;c__Latescibacteria;o__Latescibacterales;f__Latescibacteraceae;g__;s__,,,,,,GCA_000403035.1,d__Bacteria;p__Latescibacterota;c__Latescibacteria;o__Latescibacterales;f__Latescibacteraceae;g__Latescibacter;s__Latescibacter anaerobius,76.8,0.13,d__Bacteria;p__Latescibacterota;c__;o__;f__;g__;s__,Placement,taxonomic novelty determined using RED,,78.65,11.0,0.834678694938,
CarAnox_mtb2-1108,k__Bacteria,(UID1452),81.23,1.98,50.0,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__JdFR-54;f__;g__;s__,,,,,,,,,,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__,Placement,taxonomic novelty determined using RED,,71.75,11.0,0.64070198577,
CarAnox_mtb2-757,k__Bacteria,(UID1452),81.02,2.78,33.33,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__UBA1369;f__UBA12473;g__;s__,,,,,,,,,,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__UBA1369;f__;g__;s__,Placement,taxonomic novelty determined using RED,,80.34,11.0,0.799910018291,
CarAnox_mtb2-861,k__Archaea,(UID2),81.0,0.0,0.0,d__Archaea;p__Aenigmarchaeota;c__Aenigmarchaeia;o__CG10238-14;f__CG10238-14;g__;s__,,,,,,,,,,d__Archaea;p__Aenigmarchaeota;c__Aenigmarchaeia;o__CG10238-14;f__CG10238-14;g__;s__,Placement,taxonomic novelty determined using RED,,73.22,11.0,0.750482541458,
CarAnox_mtb2-34,c__Deltaproteobacteria,(UID3216),80.69,1.96,0.0,d__Bacteria;p__Myxococcota;c__UBA6777;o__;f__;g__;s__,,,,,,,,,,d__Bacteria;p__Myxococcota;c__;o__;f__;g__;s__,Placement,taxonomic novelty determined using RED,,88.49,11.0,0.515585406215,
CarAnox_mtb2-1584,k__Bacteria,(UID209),80.51,0.0,0.0,d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__UBA7950;f__UBA7950;g__;s__,,,,,,,,,,d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__UBA7950;f__UBA7950;g__;s__,Placement,taxonomic novelty determined using RED,,82.78,11.0,0.850484130017,
CarAnox_mtb2-880,c__Deltaproteobacteria,(UID3216),80.46,3.23,40.0,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA2156;g__;s__,,,,,,,,,,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__;g__;s__,Placement,taxonomic novelty determined using RED,,75.5,11.0,0.773240870799,
CarAnox_mtb2-768,k__Bacteria,(UID203),80.25,0.0,0.0,d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__;f__;g__;s__,,,,,,,,,,d__Bacteria;p__Patescibacteria;c__;o__;f__;g__;s__,Placement,taxonomic novelty determined using RED,,69.78,11.0,0.51994372036,
CarAnox_mtb2-463,k__Bacteria,(UID1452),80.2,0.99,0.0,d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA10025;f__;g__;s__,,,,,,,,,,d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA10025;f__;g__;s__,Placement,taxonomic classification fully defined by topology,,75.73,11.0,0.626270987184,
CarAnox_mtb2-895,k__Bacteria,(UID2565),80.11,2.15,0.0,d__Bacteria;p__Omnitrophota;c__koll11;o__UBA10183;f__UBA10183;g__;s__,,,,,,,,,,d__Bacteria;p__Omnitrophota;c__koll11;o__;f__;g__;s__,Placement,taxonomic novelty determined using RED,,75.12,11.0,0.770848459804,
CarAnox_mtb2-912,k__Archaea,(UID2),79.91,0.0,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__GW2011-AR17;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__GW2011-AR17;g__;s__,Placement,taxonomic novelty determined using RED,,74.16,11.0,0.793673477121,
CarAnox_mtb2-291,k__Archaea,(UID2),79.91,3.74,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__CG08-08-20-14;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,Placement,taxonomic novelty determined using RED,,72.68,11.0,0.6306397242499999,
CarAnox_mtb2-242,k__Archaea,(UID2),79.91,0.93,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__GCA-002792115;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__;s__,Placement,taxonomic novelty determined using RED,,72.74,11.0,0.844397685937,
CarAnox_mtb2-524,k__Bacteria,(UID2495),79.61,0.0,0.0,d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__RVW-14;g__;s__,,,,,,,,,,d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__RVW-14;g__;s__,Placement,taxonomic classification fully defined by topology,,73.75,11.0,0.782757164727,
CarAnox_mtb2-435,k__Bacteria,(UID1452),79.55,3.82,0.0,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA11858;g__;s__,,,,,,,,,,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__;g__;s__,Placement,taxonomic novelty determined using RED,,77.24,11.0,0.8356623020460001,
CarAnox_mtb2-99,k__Archaea,(UID2),79.44,1.87,50.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,Placement,taxonomic novelty determined using RED,,70.73,11.0,0.683080956582,
CarAnox_mtb2-1334,k__Archaea,(UID2),79.44,1.87,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__GCA-2688265;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__;s__,Placement,taxonomic novelty determined using RED,,72.95,11.0,0.833316882478,
CarAnox_mtb2-603,k__Bacteria,(UID2566),79.41,0.0,0.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,,,,,,GCA_002729755.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__MED-G11 sp002729755,86.74,0.8,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,Placement,taxonomic classification fully defined by topology,"GCA_002457075.1, s__MED-G11 sp002457075, 95.0, 77.35, 0.32",80.79,11.0,0.980374621416,
CarAnox_mtb2-1279,k__Bacteria,(UID1452),79.37,0.0,0.0,d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA1558;f__UBA10009;g__;s__,,,,,,,,,,d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA1558;f__UBA10009;g__;s__,Placement,taxonomic novelty determined using RED,,78.91,11.0,0.814027473599,
CarAnox_mtb2-275,k__Archaea,(UID2),79.37,0.93,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__;s__,Placement,taxonomic classification fully defined by topology,,66.24,11.0,0.7959475864200001,
CarAnox_mtb2-956,k__Bacteria,(UID2495),79.37,3.93,0.0,d__Bacteria;p__Aerophobota;c__Aerophobia;o__Aerophobales;f__;g__;s__,,,,,,,,,,d__Bacteria;;c__;o__;f__;g__;s__,Placement,taxonomic novelty determined using RED,,69.56,11.0,0.672376697744,
CarAnox_mtb2-927,p__Proteobacteria,(UID3880),79.28,3.19,14.29,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA9619;s__,,,,,,GCA_002718155.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA9619;s__UBA9619 sp002718155,93.38,0.76,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__;s__,Placement,taxonomic novelty determined using RED,,73.19,11.0,0.981430969846,
CarAnox_mtb2-944,k__Bacteria,(UID2329),79.21,1.12,0.0,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__UM-FILTER-43-11;f__UM-FILTER-43-11;g__;s__,,,,,,,,,,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__UM-FILTER-43-11;f__UM-FILTER-43-11;g__;s__,Placement,taxonomic novelty determined using RED,,82.26,11.0,0.815559095091,
CarAnox_mtb2-1600,k__Bacteria,(UID203),79.21,0.0,0.0,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA12079;g__;s__,,,,,,,,,,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__;g__;s__,Placement,taxonomic novelty determined using RED,,61.43,11.0,0.792177303752,
CarAnox_mtb2-1080,k__Archaea,(UID2),78.97,0.93,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,Placement,taxonomic novelty determined using RED,,72.23,11.0,0.686586679287,
CarAnox_mtb2-1057,k__Archaea,(UID2),78.83,0.0,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,Placement,taxonomic classification fully defined by topology,,71.21,11.0,0.650343148703,
CarAnox_mtb2-1221,k__Archaea,(UID2),78.82,1.25,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR4;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR4;g__;s__,Placement,taxonomic classification fully defined by topology,,73.19,11.0,0.7828055302920001,
CarAnox_mtb2-1089,k__Bacteria,(UID1452),78.8,2.78,0.0,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Peribacterales;f__Peribacteraceae;g__UBA2144;s__,,,,,,GCA_002328295.1,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Peribacterales;f__Peribacteraceae;g__UBA2144;s__UBA2144 sp002328295,76.79,0.24,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Peribacterales;f__Peribacteraceae;g__;s__,Placement,taxonomic novelty determined using RED,,73.99,11.0,0.9489447269700001,
CarAnox_mtb2-1262,k__Archaea,(UID2),78.74,0.0,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__GW2011-AR18;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__;g__;s__,Placement,taxonomic novelty determined using RED,,68.89,11.0,0.672158325113,
CarAnox_mtb2-1098,k__Bacteria,(UID1452),78.71,1.49,33.33,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__UBA1369;f__LOWO2-01-FULL-3;g__;s__,,,,,,,,,,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__UBA1369;f__LOWO2-01-FULL-3;g__;s__,Placement,taxonomic classification fully defined by topology,,75.36,11.0,0.7964445878120001,
CarAnox_mtb2-1438,k__Bacteria,(UID2495),78.65,1.12,0.0,d__Bacteria;p__Patescibacteria;c__ABY1;o__Magasanikbacterales;f__UBA922;g__;s__,,,,,,,,,,d__Bacteria;p__Patescibacteria;c__ABY1;o__Magasanikbacterales;f__UBA922;g__;s__,Placement,taxonomic classification fully defined by topology,,73.39,11.0,0.838969671223,
CarAnox_mtb2-1478,c__Spirochaetia,(UID2496),78.49,3.78,11.11,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__ARS1246;g__;s__,,,,,,,,,,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__;g__;s__,Placement,taxonomic novelty determined using RED,,63.55,11.0,0.701020167399,
CarAnox_mtb2-1010,k__Bacteria,(UID3187),78.29,3.06,0.0,d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA823;g__UBA8106;s__,,,,,,,,,,d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA823;g__;s__,Placement,taxonomic novelty determined using RED,,76.55,11.0,0.957868518786,
CarAnox_mtb2-762,k__Archaea,(UID2),78.27,0.47,0.0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,,,,,,,,,,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,Placement,taxonomic classification fully defined by topology,,67.86,11.0,0.631732750749,
